01004000,Aitkin,0.44,2.82,Standard trap nets,9,0.3-1.1,1.2-3.4,WAE,13731610232322005,2016-07-12,4,5117
01004000,Aitkin,0.11,0.14,Standard trap nets,9,0.2-0.6,0.2-1.0,LMB,13731610232322005,2016-07-12,1,64
01004000,Aitkin,3.44,0.24,Standard trap nets,9,4.0-28.1,0.1-0.3,BLG,13731610232322005,2016-07-12,31,3342
01004000,Aitkin,1.22,0.22,Standard trap nets,9,1.5-6.8,0.1-0.3,PMK,13731610232322005,2016-07-12,11,1079
01004000,Aitkin,1.22,4.38,Standard trap nets,9,0.3-1.2,3.3-5.5,BOF,13731610232322005,2016-07-12,11,21877
01004000,Aitkin,0.11,2.75,Standard trap nets,9,0.2-1.4,1.6-3.0,WTS,13731610232322005,2016-07-12,1,1249
01004000,Aitkin,0.78,0.35,Standard trap nets,9,0.7-4.3,0.2-0.6,BLC,13731610232322005,2016-07-12,7,1117
01003100,Anderson,1.50,0.23,Standard gill nets,2,1.5-9.5,0.2-0.7,BRB,113099,1976-07-28,3,0.7
01003100,Anderson,56.00,0.11,Standard gill nets,2,1.5-7.5,0.1-0.4,BLC,113099,1976-07-28,112,12.04
01003100,Anderson,9.00,0.20,Standard gill nets,2,1.5-48.5,0.1-0.3,BLB,113099,1976-07-28,18,3.6
01003100,Anderson,2.50,0.27,Standard trap nets,4,0.5-5.2,0.1-0.3,YEP,113099,1976-07-28,10,2.7
01003100,Anderson,2.50,0.10,Standard gill nets,2,0.5-5.1,0.1-0.1,GOS,113099,1976-07-28,5,0.5
01003100,Anderson,7.25,0.22,Standard trap nets,4,1.9-13.0,0.2-0.4,BLC,113099,1976-07-28,29,6.3
01003100,Anderson,1.50,0.13,Standard trap nets,4,1.8-26.3,0.1-0.4,BLB,113099,1976-07-28,6,0.8
01003100,Anderson,2.00,0.07,Standard trap nets,4,0.3-1.9,0.1-0.1,GOS,113099,1976-07-28,8,0.6
01003100,Anderson,20.50,0.23,Standard gill nets,2,2.5-23.3,0.1-0.2,YEP,113099,1976-07-28,41,9.5
01016900,Bachelor,0.22,1.28,Standard trap nets,9,0.5-5.9,0.4-0.9,BRB,113650,2001-07-18,2,1157
01016900,Bachelor,0.67,0.12,Standard trap nets,9,0.7-3.6,0.1-0.3,YEP,113650,2001-07-18,6,339
01016900,Bachelor,1.33,0.72,Standard gill nets,3,1.0-10.0,0.4-0.7,YEB,113650,2001-07-18,4,1305
01016900,Bachelor,7.00,2.82,Standard gill nets,3,2.7-9.3,1.6-2.9,NOP,113650,2001-07-18,21,26870
01016900,Bachelor,4.00,0.00,Survey seining,2,N/A,N/A,BCS,113650,2001-07-18,8,0
01016900,Bachelor,0.67,0.38,Standard gill nets,3,0.6-3.6,0.2-0.5,RKB,113650,2001-07-18,2,347
01016900,Bachelor,35.08,0.65,Standard electrofishing,1.08333333333333,N/A,N/A,LMB,113650,2001-07-18,38,11285
01016900,Bachelor,1.00,0.55,Standard trap nets,9,1.4-7.0,0.5-0.8,YEB,113650,2001-07-18,9,2246
01016900,Bachelor,0.33,0.68,Standard trap nets,9,N/A,N/A,NOP,113650,2001-07-18,3,932
01016900,Bachelor,0.33,0.42,Standard gill nets,3,N/A,N/A,HSF,113650,2001-07-18,1,192
01016900,Bachelor,1.50,0.00,Survey seining,2,N/A,N/A,LMB,113650,2001-07-18,3,0
01016900,Bachelor,4.00,0.00,Survey seining,2,N/A,N/A,BLG,113650,2001-07-18,8,0
01016900,Bachelor,0.44,0.33,Standard trap nets,9,0.3-1.8,0.2-0.5,RKB,113650,2001-07-18,4,590
01016900,Bachelor,2.50,0.00,Survey seining,2,N/A,N/A,PMK,113650,2001-07-18,5,0
01016900,Bachelor,0.33,0.56,Standard trap nets,9,N/A,N/A,HSF,113650,2001-07-18,3,756
01016900,Bachelor,1.33,1.16,Standard gill nets,3,0.5-1.5,0.4-1.2,LMB,113650,2001-07-18,4,2113
01016900,Bachelor,8.33,0.13,Standard gill nets,3,N/A,N/A,BLG,113650,2001-07-18,25,1476
01016900,Bachelor,1.00,0.00,Survey seining,2,N/A,N/A,YEP,113650,2001-07-18,2,0
01016900,Bachelor,2.67,0.29,Standard gill nets,3,N/A,N/A,PMK,113650,2001-07-18,8,1045
01016900,Bachelor,0.50,0.00,Survey seining,2,N/A,N/A,JND,113650,2001-07-18,1,0
01016900,Bachelor,1.00,4.46,Standard gill nets,3,0.5-1.5,2.5-4.2,BOF,113650,2001-07-18,3,6065
01016900,Bachelor,7.67,0.24,Standard gill nets,3,1.0-4.3,0.2-0.5,BLC,113650,2001-07-18,23,2542
01016900,Bachelor,2.11,0.48,Standard trap nets,9,0.4-2.0,0.2-0.9,LMB,113650,2001-07-18,19,4159
01016900,Bachelor,13.33,0.12,Standard trap nets,9,2.9-41.2,0.1-0.3,BLG,113650,2001-07-18,120,6478
01016900,Bachelor,6.00,0.18,Standard trap nets,9,1.5-7.4,0.1-0.2,PMK,113650,2001-07-18,54,4408
01016900,Bachelor,0.67,3.13,Standard trap nets,9,0.5-1.3,2.2-4.2,BOF,113650,2001-07-18,6,8524
01016900,Bachelor,1.22,0.23,Standard trap nets,9,0.7-4.3,0.2-0.5,BLC,113650,2001-07-18,11,1160
01016900,Bachelor,0.67,0.50,Standard gill nets,3,1.0-4.3,0.2-0.5,BLC,113336,1991-07-24,2,1
01016900,Bachelor,2.67,3.62,Standard gill nets,3,2.7-9.3,1.6-2.9,NOP,113336,1991-07-24,8,29
01016900,Bachelor,4.00,0.39,Standard gill nets,3,1.5-16.8,0.2-0.6,BLB,113336,1991-07-24,12,4.7
01016900,Bachelor,0.12,0.40,Standard trap nets,8,N/A,N/A,HSF,113336,1991-07-24,1,0.4
01016900,Bachelor,0.50,2.35,Standard trap nets,8,0.5-1.3,2.2-4.2,BOF,113336,1991-07-24,4,9.4
01016900,Bachelor,3.75,0.15,Standard trap nets,8,2.9-41.2,0.1-0.3,BLG,113336,1991-07-24,30,4.5
01016900,Bachelor,1.38,1.35,Standard trap nets,8,0.4-2.0,0.2-0.9,LMB,113336,1991-07-24,11,14.9
01016900,Bachelor,0.12,0.30,Standard trap nets,8,0.3-1.8,0.2-0.5,RKB,113336,1991-07-24,1,0.3
01016900,Bachelor,0.33,0.10,Standard gill nets,3,0.4-6.2,0.1-0.1,GOS,113336,1991-07-24,1,0.1
01016900,Bachelor,0.62,1.08,Standard trap nets,8,0.5-5.9,0.4-0.9,BRB,113336,1991-07-24,5,5.4
01016900,Bachelor,0.25,2.20,Standard trap nets,8,N/A,N/A,NOP,113336,1991-07-24,2,4.4
01016900,Bachelor,0.75,0.43,Standard trap nets,8,0.7-4.3,0.2-0.5,BLC,113336,1991-07-24,6,2.6
01016900,Bachelor,1.00,0.77,Standard gill nets,3,1.0-10.0,0.4-0.7,YEB,113336,1991-07-24,3,2.3
01016900,Bachelor,2.38,0.23,Standard trap nets,8,1.5-7.4,0.1-0.2,PMK,113336,1991-07-24,19,4.4
01016900,Bachelor,1.00,3.30,Standard gill nets,3,0.5-1.5,2.5-4.2,BOF,113336,1991-07-24,3,9.9
01016900,Bachelor,6.00,0.21,Standard gill nets,3,N/A,N/A,BLG,113336,1991-07-24,18,3.7
01016900,Bachelor,3.38,0.54,Standard trap nets,8,1.4-7.0,0.5-0.8,YEB,113336,1991-07-24,27,14.6
01016900,Bachelor,5.00,0.75,Standard gill nets,1,0.5-7.1,0.2-0.8,BRB,113175,1979-07-30,5,3.75
01016900,Bachelor,3.00,0.25,Standard gill nets,1,1.0-4.3,0.2-0.5,BLC,113175,1979-07-30,3,0.75
01016900,Bachelor,12.00,2.56,Standard gill nets,1,2.7-9.3,1.6-2.9,NOP,113175,1979-07-30,12,30.75
01016900,Bachelor,3.00,0.67,Standard gill nets,1,1.5-16.8,0.2-0.6,BLB,113175,1979-07-30,3,2
01016900,Bachelor,1.50,2.33,Standard trap nets,2,0.5-1.3,2.2-4.2,BOF,113175,1979-07-30,3,7
01016900,Bachelor,18.50,0.07,Standard trap nets,2,2.9-41.2,0.1-0.3,BLG,113175,1979-07-30,37,2.75
01016900,Bachelor,0.50,0.30,Standard trap nets,2,0.3-1.8,0.2-0.5,RKB,113175,1979-07-30,1,0.3
01016900,Bachelor,1.00,1.12,Standard trap nets,2,N/A,N/A,NOP,113175,1979-07-30,2,2.25
01016900,Bachelor,1.50,0.27,Standard trap nets,2,0.7-4.3,0.2-0.5,BLC,113175,1979-07-30,3,0.8
01016900,Bachelor,2.00,0.75,Standard gill nets,1,1.0-10.0,0.4-0.7,YEB,113175,1979-07-30,2,1.5
01016900,Bachelor,7.50,0.16,Standard trap nets,2,1.5-7.4,0.1-0.2,PMK,113175,1979-07-30,15,2.4
01016900,Bachelor,5.00,0.10,Standard gill nets,1,N/A,N/A,BLG,113175,1979-07-30,5,0.5
01016900,Bachelor,12.00,0.10,Standard gill nets,1,1.9-19.1,0.1-0.2,YEP,113175,1979-07-30,12,1.25
01016900,Bachelor,5.50,0.52,Standard trap nets,2,1.4-7.0,0.5-0.8,YEB,113175,1979-07-30,11,5.75
